ID,REGION,NAME,RESERVATION_URL,URL_TYPE,SHOW,MEMO
725,충남 태안 신진항,순환호,http://www.saenaru.co.kr/,1,X,11명-유선예약
726,충남 태안 신진항,신일호,http://badafishing.org/,1,O,19명-
727,충남 태안 신진항,신진자연호,http://www.sinjinfishing.net/,1,X,20명-유선예약
728,충남 태안 신진항,신흥호,http://www.saenaru.co.kr/,1,X,13명-
729,충남 태안 신진항,안흥2호,https://2ho.sunsang24.com/,2,X,20명-
730,충남 태안 신진항,어해루호,https://taeanfishing.sunsang24.com/,2,X,17명-
731,충남 태안 신진항,영복1호,https://manaru.com/,1,X,15명-
732,충남 태안 신진항,은광호,http://badafishing.org/,1,X,11명-
733,충남 태안 신진항,은양호,https://manaru.com/,1,X,20명-
734,충남 태안 신진항,은하호,http://www.sinjindo.kr/,1,X,11명-
735,충남 태안 신진항,자연7호,http://www.taeanfish.co.kr/,1,X,20명-유선예약
736,충남 태안 신진항,블레스/퀸블레스호,http://blessho.com/,1,O,20명-
737,충남 태안 신진항,킹스타호,http://신진도킹스타호.com/,1,X,19명-
738,충남 태안 신진항,태풍호,http://badafishing.org/,1,O,17명-
739,충남 태안 신진항,하진호,https://manaru.com/,1,O,15명-
740,충남 태안 신진항,한하3호,https://www.hanhaho.com/,1,O,21명(선착순)
741,충남 태안 신진항,한하스페셜호,https://www.hanhaho.com/,1,X,20명-
742,충남 태안 신진항,항공모함호,https://manaru.com/,1,O,20명-
743,충남 태안 신진항,해성호,http://www.taeanfish.co.kr/,1,X,10명-
744,충남 태안 신진항,홍풍호,http://www.saenaru.co.kr/,1,X,15명-
746,충남 태안 안흥항,경진호,http://www.ahgf.co.kr/,1,X,11명-
747,충남 태안 안흥항,나르샤호,http://www.narshaho.com/,1,X,20명-유선예약
748,충남 태안 안흥항,남덕5호,http://www.ahgf.co.kr/,1,X,20명-물/음료 없지만 배질 좋음.
749,충남 태안 안흥항,뉴신정호,http://newsj.co.kr/,1,O,18명-
751,충남 태안 안흥항,대성호,http://www.ahgf.co.kr/,1,X,18명-평 좋지 않
754,충남 태안 안흥항,바다2호,http://www.ahgf.co.kr/,1,X,16명-타지말
755,충남 태안 안흥항,부흥호,http://www.anhbuh.com/,1,X,17명-배 컨디션은 그냥저냥이나 배질 좋음
756,충남 태안 안흥항,블루피싱호,http://bluefishingho.co.kr/,1,O,21명-
758,충남 태안 안흥항,안흥1호,http://www.ahgf.co.kr/,1,X,배 낡고 열심히 하나 운전 거친편
759,충남 태안 안흥항,안흥2호,https://2ho.sunsang24.com/,2,O,
760,충남 태안 안흥항,여명호,http://xn--v42bv0rcoar53c6lb.kr,1,O,(신)
761,충남 태안 안흥항,은진호,http://eunjinho.com/,1,X,사무장o 배는 조금 좁으나 배질은 괜
762,충남 태안 안흥항,청용호,http://www.changdukho.com/,1,O,21명
763,충남 태안 안흥항,탑피싱호,http://www.topfishingho.com/,1,O,16명 출조점 앞 탑승
764,충남 태안 안흥항,행운호,http://www.hangwoonho.com/,1,O,침선전
765,충남 태안 영목항,낚시친구들호,https://friend.sunsang24.com/,2,X,20명-유선예약
766,충남 태안 영목항,맥가이버호,http://맥가이버피싱.com/,1,X,19명(신)
768,충남 태안 영목항,비제이호,https://bj.sunsang24.com/,2,X,20명-
769,충남 태안 영목항,샤인블루호,http://www.chungkwangho.net/,1,O,13명 배는 작으나 배질 좋음
770,충남 태안 영목항,섬스타호,http://www.sumstarho.com/,1,X,20명-평 안 좋음
773,충남 태안 영목항,악바리호,https://bj.sunsang24.com/,2,X,20명-노예선
775,충남 태안 영목항,파티호,https://os.sunsang24.com/,2,O,15명-평 좋음
776,충남 태안 영목항,청광호,http://www.chungkwangho.net/,1,O,20명-
777,충남 태안 영목항,청남호,http://www.chungnamho.com/,1,O,17명-
779,충남 태안 영목항,카라호,https://www.karaho.kr/,1,X,15명- 평 안 좋음
781,충남 태안 영목항,해복호,https://haesung2ho.com/,1,O,16명-
782,충남 태안 영목항,해성2호,https://haesung2ho.com/,1,O,19명-갑 전문
783,충남 태안 원북면,벽계수호,https://bgsho.com/,1,X,11명-
784,충남 태안 천리포항,글램핑1호,https://glamping.sunsang24.com/,2,X,11명-
785,충남 태안 천리포항,레드스카이호,http://www.teamskyfishing.com/,1,X,16명-
786,충남 태안 천리포항,팀스카이호,http://www.teamskyfishing.com/,1,X,20명-
787,충남 홍성 남당항,거북선호,https://glory.sunsang24.com/,2,X,8명-
788,충남 홍성 남당항,고고씽호,https://gogoxing.sunsang24.com/,2,X,21명-
789,충남 홍성 남당항,글로리호,https://glory.sunsang24.com/,2,O,19명-
790,충남 홍성 남당항,뉴대성호,https://www.clubsea.co.kr/,1,O,20명-
791,충남 홍성 남당항,뉴정환호,https://jh.sunsang24.com,2,O,(자리 선택)
792,충남 홍성 남당항,뉴해랑호,https://www.clubsea.co.kr/,1,O,17명-
793,충남 홍성 남당항,다올호,https://daol.sunsang24.com/,2,X,9명-
794,충남 홍성 남당항,다운샷호,http://www.namdangfishing.com/,1,X,20명-
795,충남 홍성 남당항,대성1호,https://www.clubsea.co.kr/,1,X,17명-
796,충남 홍성 남당항,대성호,https://www.clubsea.co.kr/,1,X,20명-
797,충남 홍성 남당항,대양호,https://www.clubsea.co.kr/,1,X,17명-
798,충남 홍성 남당항,동백1호,https://dongbaek1.sunsang24.com/,2,X,17명-
800,충남 홍성 남당항,동백호/피크닉호,https://picnic.sunsang24.com,2,O,(자리 선택)
801,충남 홍성 남당항,라마르호,http://lamar.totb.kr/,1,O,18명-
802,충남 홍성 남당항,마린호,https://www.clubsea.co.kr/,1,X,15명-
803,충남 홍성 남당항,마이웨이호,https://seungjin.sunsang24.com/,2,X,18명-지정좌석
804,충남 홍성 남당항,블루원호,https://www.clubsea.co.kr/,1,X,20명-
805,충남 홍성 남당항,수나2호,https://www.clubsea.co.kr/,1,X,20명-
806,충남 홍성 남당항,썬스타호,https://glory.sunsang24.com/,2,X,11명-
807,충남 홍성 남당항,씨스타호,https://dongbaek.sunsang24.com/,2,X,11명-
808,충남 홍성 남당항,아바타호,https://dongbaek.sunsang24.com/,2,X,11명-지정좌석
809,충남 홍성 남당항,우승피싱호,https://wooseung.sunsang24.com/,2,X,15명-
810,충남 홍성 남당항,워너비호,http://www.namdangfishing.com/,1,O,20명-
811,충남 홍성 남당항,유이일호,https://leeil.sunsang24.com/,2,X,8명-
812,충남 홍성 남당항,은가비호,https://eungabi.sunsang24.com/,2,O,21명-지정좌석
813,충남 홍성 남당항,이스타호,https://estar.sunsang24.com/,2,X,8명-
815,충남 홍성 남당항,장현호,http://www.namdangfishing.com/,1,O,20명-
816,충남 홍성 남당항,정든호,http://www.namdangfishing.com/,1,X,정보없음-
818,충남 홍성 남당항,제우스피싱호,https://zeusfishing.sunsang24.com/,2,X,17명-
819,충남 홍성 남당항,진영호,https://jinyoungfishing.sunsang24.com/,2,X,19명-지정좌석
820,충남 홍성 남당항,천성호,https://csho.sunsang24.com/,2,X,19명-지정좌석
821,충남 홍성 남당항,피크닉호,https://dongbaek.sunsang24.com/,2,X,19명-지정좌석
